resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,average_temp,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,kilojoules,device_watts
2,Morning Run,11029.1,3230,3237,53.0,Run,Run,,6432646107,2021-12-27T09:54:27Z,2021-12-27T10:54:27Z,(GMT+01:00) Europe/Madrid,3600.0,,,Italy,1,2,0,1,0,False,False,False,False,everyone,False,,"[41.49786081165075, 2.1426754631102085]","[41.496003130450845, 2.1511729527264833]",3.415,4.774,87.3,24.0,True,154.9,168.0,True,True,115.2,63.8,6838923872.0,6838923872,garmin_push_8015606368,False,1,0,False,89.0,21521933,1,a6432646107,s`h|FunaLg@s@?InBaAP]qAyB[u@RwAv@i@b@e@ES]_@O]@MrA}B~@mALMNW`@a@r@qAdAyAhAiBrAkB|B_EXSk@wA[cAk@sAaAaBE@HKEFSH_An@_Ax@QF]\_@Xk@z@a@\i@Xi@`@}@^_@V_CjBcB`Aa@b@}BpAg@LeBl@kEn@}ANuAFuFJqE?a@N_@\YDs@C]DYHMHo@b@uAhA[^{@z@Wb@o@nBi@lAg@nAy@`BYv@eArBu@jBa@x@i@n@OXy@fAu@t@k@d@w@`@_@@[IWCUf@_@`@{@v@_@VyAv@sDzB_Bz@cAb@m@NKFm@Ni@Ae@Bm@Lm@Dc@?uBMe@?s@Qq@Io@?yBs@gBe@w@[u@c@[]YIi@AkCkAcDqAo@OaAKc@Aq@Li@?gATwA`@o@X_@Ti@Vk@Pa@Vu@n@]b@k@j@c@lAWb@_BpDe@v@ITWd@s@VCLBb@AROn@IfAc@xB?NMp@{@tCO\Md@GlAAz@Gr@[tB{@rAYHiAHa@TmBvCa@fBaApBs@bAw@`@MLy@rAeAvBMl@MjAW|CK`CIhAW|BI^ACPmAt@yLHaAJg@b@}@vBuDx@a@^]dAkB\oAXw@jBwCDGh@QbAIZ]P[Rk@Pm@Jq@Fq@H{Bp@}B`@mBjA_ID{@HMl@]HO`B}CRg@nAkCZg@~@gAn@k@z@k@jAk@xCiA`@UtAOv@A`CNb@Fd@LLJLB|@^jDzA`@FXNb@b@`@Tv@Zn@TlCp@n@F|@V`BRhAHp@D~AB`@C^GvBc@|Ag@~BiA`Am@lB}@f@_@Z[fAu@`@_@\c@BG\_@z@RNCj@Un@g@\[b@o@p@s@n@cAh@_Ah@oAdBmD`C_GpAwCfAaBjAmAx@k@d@U^If@Gf@DPCn@a@TKtFAdAGX?d@Cn@BfCMrAQdAI`EiAd@Sp@Sr@]rBgAlAw@nCuBxAaAhCyBjBsA,2,,,
2,Lunch Run,16128.8,4583,4588,92.0,Run,Run,,6418190156,2021-12-23T10:55:09Z,2021-12-23T11:55:09Z,(GMT+01:00) Europe/Madrid,3600.0,,,Italy,15,0,0,1,0,False,False,False,False,everyone,False,,"[41.49811360985041, 2.141987308859825]","[41.49441232904792, 2.150115491822362]",3.519,4.624,86.7,22.0,True,162.8,177.0,True,True,136.2,67.0,6823194091.0,6823194091,garmin_push_7999026100,False,2,0,False,169.0,21521933,1,a6418190156,ebh|FkjaL@WS}@KSE]Bo@BMbAy@j@W^]CqAOOCO[]c@}@AGFa@xAkAFWo@eA@G\u@`B}B~@{AbGmIjBqCdAiBPQeBcEq@kA_@}@G?HGqAdAu@b@kBvAoChCkAl@sAjAaDvBi@f@iAl@o@f@YB{@^e@DmCn@{@?u@L_CLcGJwEB{@d@[JaA?wBfAyAdB_A~@a@n@qCjGm@fBgA|BSj@eCfE{BlC}@p@e@Na@Aa@OWJ_@p@SLi@l@_B`AUXoDlB{A|@gDpAuAD_@HwDDgBOkAUe@a@UCKTOBiF}AoAu@Y]Y?g@IaCkAqDmA{B[mBNm@NMDONe@Pe@Fo@Tc@\aCrAcCrBoFtKYPEHAf@Kn@I|@[rAUrBwArEIdAAnAS|@o@rB_@l@YRk@Fy@b@o@hAWVo@lAOj@e@lAoA|B_@\g@TMNe@v@{A|CMn@Ix@w@tKQdBHFXAfA_AHSE_@w@a@[GmBd@uBRe@B_BC_EWe@Qy@I{Mg@eAKuAU{@_@gAY_B}@qA]_BUOGAONiBBy@EMCAc@D{ATgAd@_CtASRoAr@kAv@}@t@i@VmBp@cAd@{Ad@OLc@NkARg@NuAt@g@LiD|AoC`B[b@[|@mBlJY~@e@r@t@mAv@qDNoANk@PgAp@{ATa@b@c@lAy@x@[`EmBrC_AnFmBxCoAn@a@xAmAlD}Bl@e@|@_@d@KpBMRJEpAKpA?TBFfDd@`A^fAj@bAZb@VdEd@jBD`DR|@AdBXl@?zIj@nCYfB[^A`Aj@HXERgAlAg@FCG?SHu@b@iHZyDFk@Po@jBqDZe@z@a@Z]lAaC`@gBrByCZa@hAGVGPMR_@LU\kA^iBHmCp@{Bj@cCBi@Ho@\yBViA?_@H[\ULQjB_EVm@\i@hA}BbBcBfAu@dAg@jDmAzAWj@CfBL`Cd@|FdCr@D|@t@l@XtAb@rD~@`AFbAV|E\f@AbDg@vCiAhBeA`CoAPSpCsB`@c@^m@Z[p@TZ@XKj@]`@a@xCyDPY|B_FxAkD^s@Z}@lBoE\e@lBkBl@e@`@Sp@QbBGl@g@h@EvCBnEIlBGnCUbC_@~Bq@|D_BtBoAfHwFdD_CpCuBZi@VMINH@JP~C~GFT,2,,,
2,Afternoon Run,13154.1,4005,4015,70.0,Run,Run,,6411279654,2021-12-21T15:00:48Z,2021-12-21T16:00:48Z,(GMT+01:00) Europe/Madrid,3600.0,,,Italy,2,2,0,1,0,False,False,False,False,everyone,False,,"[41.49802962318063, 2.1422281209379435]","[41.494508888572454, 2.1500308346003294]",3.284,4.557,84.7,20.0,True,151.3,171.0,True,True,117.8,65.2,6815766350.0,6815766350,garmin_push_7991275884,False,1,0,False,100.0,21521933,1,a6411279654,uah|F{kaLDGKYEW[g@G]@WT]rAg@f@YDOWcAu@kAOo@VgANUf@Mb@[BG@GGSc@e@KY?GxAoCr@_A~AeCv@}A`@i@Zm@h@w@Vg@Ri@`@m@JUd@e@bA_BX[LCUWEU_@q@U]O_@_@i@q@yAIGC@FUGFCRUZyCfCo@^e@RuJlHeAj@k@f@sD|AcEbA}D^}AHgBAy@DaB?}AHoA?_Aj@QBi@Gg@D{A|@UPaB`BiA`BkAjCmBzEaC|Eo@vA_@n@_BtBaAhAeA`@_@D}@GMDo@hAc@f@cB~AgAn@}At@_Ah@_Bt@gA^gAXsB@{APkBKgAMy@Fe@Ge@Q[@sEsAuBgA_@a@S@_@GsAe@c@YwAa@e@]mBi@wAIe@FiADe@Fm@PmElB_Ar@aBfBW`@iCrFc@n@q@tAa@NKPIhAMd@Gz@S~@WvB_@~A}@zCGvB[pBM`@q@pA[R{@Fo@L}BrDUdAqAtCe@p@y@^[\e@`AuAdDG~@Mr@Cn@Mz@]jEYjC?JDHV@`A}@PU?MMWuAk@aATiD^aBEm@FsCIqB]gCOu@E}@FcCYaEQg@Kk@[GCADNHrAVnBD`@Cn@QXCf@BfAVz@Jj@CnBTpAGd@Jf@?lAN`ERb@G|AGrBc@JBhAr@FP?Za@h@i@f@a@BEGAc@d@aHRaD?cAHy@p@_AhBaDXYn@]\g@|@iBV{@DYPg@bBkCf@m@n@Sn@Eb@]Tk@`@{APyADqAJq@z@eCX}@Jm@TqBN{@FcANs@Ae@v@m@b@s@Ve@Ro@Vc@p@cBtAaC`@[\c@Zi@h@_@^_@vAw@|B}@fAOlA[j@?h@Lj@@r@Tf@Pp@f@`@HpCt@ZXVHN?`@JTZ`@Rf@`@d@VdAZfCj@b@?xAXd@BpAIZL`BHtAChB[dBg@jD_B~CaBx@{@|BgBv@cAv@X^Ej@Sx@o@dBsBbAwAP]tAiDt@uAhCwGnAcCh@s@pAsA~@y@l@_@rA]r@D~@k@j@GhJKx@Ih@?pCQzCg@|Bm@xCmAdDoB~BaBnFeEz@g@n@o@xAgAn@q@OLN?DDv@|Aj@|@v@hBTt@ADQF,2,,,
2,Morning Run,20006.3,5850,5858,108.0,Run,Run,,6401898939,2021-12-19T08:45:11Z,2021-12-19T09:45:11Z,(GMT+01:00) Europe/Madrid,3600.0,,,Italy,20,0,0,1,0,False,False,False,False,everyone,False,,"[41.498069604858756, 2.1420930046588182]","[41.49469966068864, 2.150621172040701]",3.42,5.374,87.8,15.0,True,161.4,177.0,True,True,134.8,48.2,6805646570.0,6805646570,garmin_push_7980860718,False,7,0,False,204.0,21521933,1,a6401898939,}ah|FakaLHK@OO]Mq@KkADQr@]j@Of@a@Qq@i@}@YgAJmAhAu@JKDWe@eAbAmBjBqCPe@`BwBzByDd@cAX_@j@iAXUbA{ATI{@mBu@sBw@_BC@AMc@Z]t@_@d@eChBc@HwAdBa@XqBnAi@Je@d@eD|BaBl@m@^g@He@XeDr@yEd@mEB_AHwFAy@l@qAEcAZm@\oBpBYf@e@h@kB~Di@hBa@~@_C`Fy@zByBvCmAlAy@f@gABk@IKLq@nAiBrA{EvCcErB{Bb@wCLsDMqBe@cACoAi@eB_@gAc@_Ag@c@_@i@?s@_@eHmCcBUmBNeB`@mF~ByCjC]bAoAnCkBnD_@`@]T_@jDMd@]tCsAtEK|@EvAg@bDy@pAWPw@Ak@XqB~C{@nCyA~BiAr@wBfEg@lCu@hKQvA@RRFv@i@V[Fc@KS_Ae@cGz@wESoADaBc@qQeA}DsAmAk@yCo@k@SRyDKGcBReAToAp@iFtDuDpBiC`AkB^eAf@yDvAsEnB}AhAi@t@a@dAIl@c@lBa@dDWp@Ub@cD~Ds@d@`DiDv@gAd@kBd@sDN]Dk@Ni@~@kBb@_@jAw@nB}@dJuD~G}BzBmAvGyE|Ao@|BKRLUtDFNnD\rAv@tCbAjAThGTzBTv@AxCXfJb@lCUnB]pAj@HRAVy@z@a@V[KCUXoDh@}JHa@jCuE`@]t@]`@k@t@{Ax@oChBqCNQ^MjAMj@{@`@wATqAL_CJm@|A{FHu@\iBZoDb@U\c@hEsIjB}Bh@c@bD}AbDiAvBW|BRjAZrClAh@FpAt@\DTThB|@hF`BXA`AVdE`@xCI~Cg@hBq@`DcBlA}@d@OdAaAvAiAt@mA\K^Ld@?xAg@t@aAjAuAvCsFlBwEXe@b@}AlAkChBkCjAgAnA_Aj@MdBMj@_@d@IxJ?zDYvC[|EsAxAm@tD{BbFwDfCwB|C{Bj@e@Xa@zA}@p@k@x@u@jB}B~AcC`AiBdC}Fp@qBh@uBt@gF`A{Jj@iH~AmOl@oEV}CR{DLo@\u@Lm@h@wEnAeI\wCb@cCy@|HgAtHW|@k@|E[bBIzAwCfZqBdRq@zFcAvEs@~B{BpFcAjBa@d@}AbCqCxCy@r@cAt@TJ\h@|@nBXx@,2,,,
2,Evening Run,11239.6,3476,3481,77.0,Run,Run,,6391817438,2021-12-16T17:34:43Z,2021-12-16T18:34:43Z,(GMT+01:00) Europe/Madrid,3600.0,,,Italy,9,1,0,1,0,False,False,False,False,everyone,False,,"[41.49341991171241, 2.148009790107608]","[41.49863907136023, 2.1414481848478317]",3.233,6.183,85.5,14.0,True,160.5,185.0,True,True,101.2,50.2,6794761526.0,6794761526,garmin_push_7969487141,False,2,0,False,123.0,21521933,1,a6391817438,{dg|FapbLTMMGYo@aAiB[gAYq@c@]]o@g@}AaAaCs@qAQi@[g@Yo@KQUWA@h@v@CH[FOGCBFLRRHRG^k@^o@n@_BfAi@d@iAz@SVkAv@sCxBoBpAwAp@cEtAcCf@kC^}AN{BHsBDeF@e@Dm@d@[Do@Aa@B{@^i@^q@n@sAvAWZ_@t@k@rAe@`AqAjDk@pAi@~@qBnE]b@O\Y`@kB|ByAz@M@UAe@MK?OLWh@yBfBWNSRkCpA[Z}@b@}@l@e@RiA\_AVOB_ABiAJaC@mBKu@OWIe@k@IECAGJ?LJHbC^v@Br@FrABv@AtC_@b@MdCy@jAs@XM\IbBeA~@g@xB}AZY\a@^m@ZAn@R\Ir@a@^]lBcCxAyBTk@fAmBRq@d@y@r@aBv@}Bl@qANk@\q@V_@b@g@~ByB`@UZKVAp@@b@En@g@NIVEjBCjBIlBCjCMfA?nD_@dDy@lBq@zAs@LI^c@x@a@bAu@\KZQ`EaDhB{ApBuAp@i@d@]JOVS`@YrAeAr@s@fAsAf@y@Ti@`A{AJI~A_DbBkEd@{A`@gBh@}Cb@kDn@mGLy@Fo@NeCT{ADu@T{APkBTaBFqAl@oFv@}K^k@`@yBJ}@Du@VyAfA}Hr@iF@_@Ho@fAoH_ChQ[zBs@xFQv@MvAe@xCc@z@ADm@zJw@hHS~Be@zDo@pGk@lGu@dG_AdF_A`Dy@vBgBvDgCvEe@j@m@d@}BbCw@n@]`@F?JLXj@`@n@zAzCZ|@e@h@sAzBY\S`@sAnBs@jAuAbBgAjBa@d@GRg@d@[t@Wb@u@|@EN@DVRX^FPaB~BJX`@b@Hh@n@t@Zd@Fb@DFDREJe@b@UXO`@Yf@Uh@[^MTCJo@j@[^KDg@d@,2,,,
2,Evening Run,14546.3,4298,4307,102.0,Run,Run,,6384157487,2021-12-14T18:36:45Z,2021-12-14T19:36:45Z,(GMT+01:00) Europe/Madrid,3600.0,,,Italy,3,1,0,1,0,False,False,False,False,everyone,False,,"[41.49734465405345, 2.1428208891302347]","[41.497941110283136, 2.142250081524253]",3.384,4.56,88.5,14.0,True,159.5,178.0,True,True,120.6,64.4,6786530825.0,6786530825,garmin_push_7960706233,False,1,0,False,139.0,21521933,1,a6384157487,k}g|FsoaLh@c@NU@IYMKMG]ECW?c@q@K]Ga@W{@Ik@FO~@aADMBMSi@Mq@x@gB`@g@p@{A^a@LUBQd@u@pA_Bz@}Ad@i@h@i@r@mAh@q@JWv@aA`@u@`@_@AISSw@mAaAkBu@mAO?W\aCjBg@ReBbAoBpBaAf@eCnByBnA_@b@[HeBdAc@FgAb@cB`@{Cb@wCNyCHsHDOB_An@_BNw@h@k@Rw@l@y@x@m@|@oBlEgBzEaBpDc@xAi@|@oAxAcBdBc@Xq@Pg@Cq@Go@|@{BnBoB~@{DbCyAt@gCp@{CN}A@{AMsCa@K@}@YgDu@sBkAOSOCe@AsFkCcA_@k@ImDCkB\oFlCo@`@eCxBK^qD|GUl@s@n@GL@`@SbACZs@nE}AvEI~BIj@i@fCUf@k@t@y@Hg@TMLsAnB_@p@i@nBeAvBe@l@u@VUXu@dBa@p@g@jAE`AMj@eAbNLH^Ev@s@T_@K_@mAi@oBb@_@BqAVkABaDEaBQU@wAIu@MsCUkDQy@?{AMiASw@_@u@SsAg@s@a@aEw@CIZoDAMDF?F]|C@XxCJd@FbA`@~Az@vBr@h@HjGXdALtDJrARp@?dFZrA@pDe@j@S\Jl@\NLDJ?NSZ}AfAIAGI?MRgAz@qLPeANi@~BmEXYn@c@hAgBZm@d@aBN[rAuBj@o@ZMb@@`@OZe@f@sAN{@PgAJwBXoAl@eBXmAJmA\iB^eD^STk@b@s@Vm@pA{BfAcC`BkB`@]jAu@nAm@xAi@j@Q|@Mn@Uf@EhANr@BrA\h@\vBt@~At@p@BVL`@\~BlA|@Z|Bn@bACxB`@nCFtDQ`B]bCgAhGmDrCyBj@cAjAFv@Q\Qt@{@|@sAPOfA{A`CiF~EkLzA}BhAoAn@c@v@]bBE^M\W`@M|GIlB@zHo@xAWnBi@r@U|CyArCiBpEmD`DqC`CcBx@}@XICHGDHADFr@pAxA`D`@~@@NOJs@bB[jA_@z@CNO\ETi@b@]n@o@j@KRk@d@Yh@]RyArBk@dAANVb@BJAFgAbC{@bCYXKT@JN\Fx@X~@?R[f@w@bAq@`@KRp@bABP,2,,,
2,Lunch Run,13009.8,3891,3895,69.0,Run,Run,,6374171484,2021-12-12T10:20:46Z,2021-12-12T11:20:46Z,(GMT+01:00) Europe/Madrid,3600.0,,,Italy,9,1,0,1,0,False,False,False,False,everyone,False,,"[41.49623053148389, 2.1476352866739035]","[41.494646184146404, 2.1524000633507967]",3.344,4.493,86.6,21.0,True,160.7,177.0,True,True,124.6,69.4,6775756960.0,6775756960,garmin_push_7949269062,False,0,0,False,137.0,21521933,1,a6374171484,mvg|FumbLJQn@y@Ti@`@k@RQtAeCt@aAv@uALOHC?IEIc@aAAKqAaDYm@YYC?BKCAc@ZGNy@|@eCbBw@b@aBnAm@^i@d@mCrBu@d@i@Vq@p@sEhBqBj@kDj@cBJ_DLmC@mBAy@Ds@Lo@`@_@Ec@?[Fi@VcAp@c@`@gAjAo@|@iBzDoC~G{@dBe@`ASj@Yj@q@r@oChDi@Vc@Nc@C_@OMBi@v@STaCbBQTgBjAu@\m@^wCxAkAZu@Hc@Ck@DgAPO?_BCg@EqBW}@Wg@@e@Ie@Q{@OkA]iAe@c@Wa@e@k@EcAg@iA[wCqAk@Qm@G{@M_@@aBVm@DcCz@gB`Aw@^]RqAlA]Vc@nA{DdIMLa@XAp@Md@MlAShAKnAId@cBjFEnBIr@]bB[r@e@t@UHo@?g@VWXeBpCy@rC_AbB[d@o@Xc@d@Yj@w@tA_@x@Qp@WlBg@hIIbAKv@@JBBXDRIt@q@FIDWM_@oAm@oAVqBTQHc@FcGWm@K]Bs@Om@GyACeAIg@?y@IgFUuASqAi@kA]c@Qq@c@u@S{A[WAa@KASNkBHe@?IGIC@DPIfC?d@@DFBb@AnAHd@?n@L\Xd@h@nEvAfBDfCNhCVzABdBNjADh@AxGV|CYfA]^DdAj@BFBVKTy@t@a@LE?SONuA^eF@_@PaC?a@Hu@FYtCcFNOj@W\_@dAoBRg@f@gBbAuAn@aA^[NINCb@BLC^e@R_@\cA\cBDeCPu@p@uBjAmGFu@NeAB{@f@WRW\y@|@_B|B{E~B}BxC_Bn@SfBq@f@Kt@E|A?|B\XRvA`@b@R|@XlAj@h@?vAz@b@TxFbBb@?zA\h@@JAh@JvAC`ADt@CtCYhCeA~BiAdAq@v@_@p@c@d@a@n@]v@m@LQXk@NQ|@JN?^Ot@a@RQr@}@`@a@l@w@r@oAbC}EZw@`@w@f@sAXcAhBcEXe@lAuAb@e@z@k@h@Wn@OvACr@g@d@GrBC|@B~AG|CCpBOfC[pD{@hBs@j@[p@U~BqAp@c@bAy@hBoAZYp@s@`@[pA}@r@_@lA_Ap@e@RSJSxAgAl@k@PU,2,,,
2,Afternoon Run,10463.6,2955,2955,73.0,Run,Run,,6367095635,2021-12-10T16:40:35Z,2021-12-10T17:40:35Z,(GMT+01:00) Europe/Madrid,3600.0,,,Italy,27,1,0,1,0,False,False,False,False,everyone,False,,"[41.384849455207586, 2.1957299765199423]","[41.3847242295742, 2.1961828507483006]",3.541,4.577,85.6,19.0,True,174.9,202.0,True,True,16.8,-1.0,6768036070.0,6768036070,garmin_push_7941426329,False,9,0,False,165.0,21521933,1,a6367095635,g~q{FizkLL_@E[]g@Wq@aA{Aa@e@QO_B_Ca@w@a@SWJSh@c@f@Y`@IHOCkAiBMKY_@cBkBi@iA_CgDk@]_@WYOc@I_@Ka@S]a@w@eA{@{AIUOc@g@wBeA_Ec@_A_@q@{AuBcA{@u@i@gCgAe@WSMwAmAmCaDuAsBmCsDkAeBQe@a@wAgAuCe@_A_@c@}@q@yAy@qIwFaA}@_@_@c@y@k@cBQY_@]OOg@Wm@g@qAk@aC}Aq@w@{FiI[_@o@i@i@o@gBaCgAkAaAsAo@u@qAcB{@sAm@w@_@u@eCaDgAs@a@SSCe@FwBf@kAn@G@}AUw@Wc@Kc@Qg@s@KCa@Ua@_@mA_B]_@iAkA]Ui@k@}@w@aCmCm@w@[g@O_@aAgB[_@o@s@_CyBa@[IKSk@@u@AWKGE?}@`@KCEEGQAS@YXiAB]EKKQgAy@c@UsB}A]SqD}Cm@]y@q@_@c@CGe@g@IUDa@n@wAPk@\Gx@JJDZRlAjAjBlAjA|@PVPp@D^BjBDTdAnBf@v@RTN^A`@[zA?h@DPB?FCt@m@H@FJLfBBDfBvA`@`@\d@|AnCh@f@PTTl@xApB|BnBj@j@n@f@z@t@Z`@f@z@t@n@t@b@^`@f@`@\b@l@\zBj@PBRCbAa@b@KjAa@XEd@@DBjAfAtBjChD~EhA|A\b@xAvAfApAXVhFdHx@lAjAxArAlBdAhALNfAr@|EhC\^b@t@b@lAZn@h@b@^b@pBxAbFdDl@\hBnA`@\\`@f@t@Vv@fArCNv@Xn@b@l@~@jAXd@\^h@d@tAdBfAjBZb@~@bAh@d@r@b@tAp@XHf@Xj@d@~B~Bv@tAz@nBNb@pAtEh@tAn@nAr@jAh@d@x@h@p@X|A`Ab@`@rDxEVXb@ZLPNVzAbCNJFGPe@ZWp@u@PIL?PLd@r@Zv@PTl@f@bAdB\b@jAfB,2,,,
2,Lunch Run,10021.8,2923,2923,84.0,Run,Run,,6358205181,2021-12-08T10:59:10Z,2021-12-08T11:59:10Z,(GMT+01:00) Europe/Madrid,3600.0,,,Italy,9,2,0,1,0,False,False,False,False,everyone,False,,"[41.49533551186323, 2.1517745219171047]","[41.49551371112466, 2.1516676526516676]",3.429,4.302,84.8,20.0,True,170.2,196.0,True,True,121.0,65.4,6758456315.0,6758456315,garmin_push_7931211668,False,2,0,False,144.0,21521933,1,a6358205181,ypg|FqgcLORGPWVKFa@`@aFfDsAdAe@POJs@n@kBtAmBhAi@d@m@ZeBp@kCv@oBZgAN}@HiDNyFFyBAUDSJa@Z[Fo@GO?k@Ru@`@m@`@_@^s@t@}@lAiB`EmAbDw@~A{BfFi@|@kAzAYTmAtAa@Z[HSDME_@CUEGDYh@Yd@kB~AcAr@aAb@]Vm@RYZoAl@c@Lu@\cBd@g@H_BJ{ABw@AwAKoAS[K_@Ag@?eF{AUIc@Y{@]cAe@eHkCe@Qm@Gw@Ok@JI?g@DiAPm@Vk@L]Rg@LqB~@k@f@gBfBWNQr@eCfFgAhBc@TGFC`@KLAz@CZGj@WlAKhAQx@Wz@]|@]jACf@@v@Ef@WhB[z@Sb@_@f@UH{@HKD_@TgBzCKZa@|AoA`CW`@aAb@ST_@p@w@`Ba@`AGVOjA_@lE[dFIt@CDRsALqAd@cHF_BDYHW`DaFh@Y\WrAkCn@}BjBqCb@a@RGd@?VEPSPUN_@n@qBJ_ABmADu@`@{A^iAPo@N{@NuALw@VwBBcAJITIPMV]fBmD~AuD~@gAbAaAn@_@~@_@t@e@p@Qn@Wp@QvAUZC|A@zAZ^LvB|@d@Nn@LtAn@xB|@lAl@f@PrA^jAPZBb@L|@H`DR|@@f@AbBQjAQ`@ORC~@]f@SjB_Al@[^Yz@c@Z_@zA_A^Wh@i@h@w@NIn@LRAPC`@SPCTQxCqDfAkB|@gB`BuDdBqEdAcC^m@bAaAb@m@Z]`@]l@]VI`@EfA@hAg@FAtIOhEW|C[t@M|Bm@dE{Ab@]^c@`@SpCuBxAmAvAy@^[zAyAjAy@tAeAPMD?,2,,,
2,Alquezar rupestre,8565.3,8081,12677,421.3,Hike,Hike,,6347148818,2021-12-05T11:57:09Z,2021-12-05T12:57:09Z,(GMT+01:00) Europe/Madrid,3600.0,,,Italy,0,1,0,1,0,False,False,False,False,everyone,False,,"[42.17285673134029, 0.02617819234728813]","[42.17222926206887, 0.022535249590873718]",1.06,4.31,,,False,,,False,False,1045.5,636.6,6746437563.0,6746437563,441BEA28-F489-48F8-A07D-38D571FF1F13-activity.fit,False,0,0,False,,21521933,1,a6347148818,i{k`GqbDe@hALACILFYPKEMR?FLDM[]ReCIeBhBZa@}@Re@ZOMCy@Xm@TULWEq@Ba@AEY`@EOMTCQ]a@OG@GQQw@a@g@@UNSEBNLLGRc@ZS@INk@Tu@j@c@GSUKDMUAMWCSUo@Ra@@OP_@?QRi@XWd@ANg@B?`@MXMrB@x@Rz@GVA~@m@f@Eh@ULIk@JU@]GOBy@EQ[WcA[k@DOLUfAG?EP@f@Sv@Eh@Sb@M|A[jA_ApBG~@[h@SLAPa@ZOZSJeAhBaAx@s@hA@ZAJYNa@E]JGIY?kA`@QRu@`@KP_@Lk@^]b@GAqAlASDWKe@o@SGqB\cAz@i@p@iAbBqB~@w@v@MBa@MiAH[O@PJN?a@OEeBSe@Tu@E_AjB[VK^MJQ`@PYJ_@DC?HQLa@~@[DU`@QZG^u@f@y@N_@\S@i@\OR]Ae@Fy@x@e@v@g@\Ot@Wl@q@\s@]c@ZMWO?MQi@Fa@WMBMO]Xi@c@SJDECIDBEEc@Li@a@m@?YOQBGPQBCVIFCv@DLAfADVQX?VS`Bk@|Bs@fBMLKEMk@VaAOoAD_@IAJDa@Rj@EKDDDAID?Kh@Hf@S`AFn@\P]jBHDvASpCmARfBNh@@pADHET@xAHLn@g@ZGf@iA\]Ni@vAcHJiAXu@?m@d@kBXu@f@q@TKl@}@Z_Ar@{@R_@`A_ALAh@l@TJb@?LJJ\b@DNICEDYJO~@GfAc@DD@TKhAe@dABKl@U|@q@l@yA^k@p@kBrAaBdAw@jAQ`AiAVo@tAoAtAaAXIh@i@j@eAh@Qd@c@dB]ZLd@f@h@DfC}BxAy@x@Vv@G@FJD@PJAEJZX~@XER\l@LB?N^F?JJLh@@TOJe@X]B_@LQNKRD`Ai@`@EZSp@m@Ps@NUbAWdAk@|@FLK`AIVNf@fAVx@Bf@^`ABv@HETl@@LT\TMPeDh@gD?m@ZqAJw@bAoAb@YVk@N_BLi@l@iAd@a@tAsB\Mh@Dr@PGN?MLIALKGHE@JAIOFDDCLLM@EANJDN^^\f@Fv@Kh@STa@DBGc@V[Pk@f@`@Lb@P@LIX_Ar@w@Be@\m@RTFZT`B@n@x@fA,2,,,
